step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5370.0,416,876337.0,1943.0975609756097,0.5686496297243369,111,82364.0,0.019268642276659614,108,66500.0,0.006113991369942886,101,60543.0,0.013524915596123259,96,44457.0,0.021572705874495005,416,253864.0
5375.0,425,878442.0,1947.7649667405765,0.40657632267391924,115,82534.0,0.014526322387169945,108,66680.0,0.0,102,60679.0,0.009951142406107857,100,44618.0,0.015990849456050674,425,254511.0
5380.0,425,880407.0,1956.46,0.2913838890759472,118,82717.0,0.010977727981559748,105,66762.0,0.002650745732601386,103,60840.0,0.009111943539300657,99,44687.0,0.01236876983062792,425,255006.0
5385.0,423,882281.0,1960.6244444444444,0.29433622263294346,121,82917.0,0.0031649371453299287,101,66777.0,0.032828949941457776,103,60996.0,0.01608066560820447,98,44665.0,0.014539317920601867,423,255355.0
5390.0,423,884219.0,1956.236725663717,0.49732126078967087,124,83132.0,0.0002777409831815681,97,66711.0,0.05684914365493095,104,61134.0,0.01737983822403142,98,44583.0,0.019706873038094673,423,255560.0
5395.0,411,883981.0,1960.0465631929046,0.497066043369852,126,83360.0,6.034961446162214e-06,93,66821.0,0.05088769096660027,102,61254.0,0.012349730507377229,90,43611.0,0.029555863104972227,411,255046.0
5400.0,399,882298.0,1947.6777041942605,0.8293560379741419,124,83130.0,0.003005308002029033,93,66905.0,0.0583685167612976,101,61350.0,0.027493682476509844,81,41759.0,0.04721189828345071,399,253144.0
5405.0,390,880424.0,1943.540838852097,1.0231152675109056,119,82458.0,0.009729423570041255,97,66990.0,0.046626169577179646,101,61459.0,0.01884788638378366,73,38662.0,0.06784213714420763,390,249569.0
5410.0,384,879119.0,1949.2660753880266,0.8947797313491529,115,81343.0,0.014924572589055404,101,67091.0,0.03893265222044977,101,61576.0,0.01901329408778659,67,38611.0,0.06362746299240625,384,248621.0
5415.0,383,878984.0,1970.8161434977578,0.7357111317686275,111,81506.0,0.021805016657356343,105,67255.0,0.018598247087369787,98,61073.0,0.011749314658020732,69,38516.0,0.06328128750177597,383,248350.0
5420.0,388,879266.0,1984.7990970654628,0.7379710988957061,112,81667.0,0.019328945479958615,109,67432.0,0.025039249183334965,94,59981.0,0.020996317212883024,73,38393.0,0.07927928034806059,388,247473.0
5425.0,393,879951.0,1995.3537414965986,0.6940534921197998,115,81840.0,0.015393136818211178,111,67610.0,0.031233881716360164,91,58269.0,0.02155594687750659,76,38371.0,0.06891361664538755,393,246090.0
5430.0,402,880689.0,1988.0112866817155,0.6350053857936894,119,82030.0,0.006795728643447387,111,67790.0,0.03136886986548422,88,58337.0,0.026272699083957515,84,38411.0,0.041325149769821413,402,246568.0
5435.0,406,881965.0,1986.4076576576576,0.5657452973918793,122,82232.0,0.0019535894041411155,108,67863.0,0.025760503926017374,88,58382.0,0.043200023398475756,88,38509.0,0.049996987125215914,406,246986.0
5440.0,413,883851.0,1986.1820224719102,0.5507797985833114,126,82444.0,8.785147395396509e-05,107,67867.0,0.02994442901212322,91,58422.0,0.04862859754504871,89,38630.0,0.055560996043465954,413,247363.0
5445.0,411,885705.0,1972.6169265033407,0.5958233959316167,123,82393.0,0.0015393436282384486,105,67794.0,0.036137573809176066,94,58476.0,0.02248728614251762,89,38753.0,0.05582392570315392,411,247416.0
5450.0,410,887503.0,1967.8558758314855,0.567640202788113,120,82097.0,0.0090136227640601,101,67918.0,0.033368009839957524,99,58554.0,0.003211412408720287,90,38879.0,0.05124533059014559,410,247448.0
5455.0,407,889317.0,1976.26,0.5847409697606304,115,81559.0,0.012834486286785332,97,68011.0,0.03617608177104303,103,58655.0,0.0004110814030633798,92,39018.0,0.03270637431724496,407,247243.0
5460.0,412,891276.0,1976.2217294900222,0.559492043197193,111,81700.0,0.019737471577040575,101,68112.0,0.029787294783867897,105,58773.0,0.008937639190699597,95,39172.0,0.01766363769618715,412,247757.0
5465.0,414,892962.0,1993.21875,0.404522068721326,112,81829.0,0.021012754245833796,104,68248.0,0.018726795597466886,105,58892.0,0.0038785368648355596,93,38723.0,0.019051952741326247,414,247692.0
5470.0,407,893337.0,1980.7915742793791,0.4910136414347399,115,81971.0,0.013750805368263922,107,68400.0,0.025288702330638034,100,58950.0,0.014879950044095902,85,37428.0,0.02725716780727055,407,246749.0
5475.0,403,892951.0,1975.5553097345132,0.6304266597653113,117,82116.0,0.011261999811097578,111,68562.0,0.016993537929635125,92,58049.0,0.03265560648596029,83,35950.0,0.03859343685222639,403,244677.0
5480.0,399,892956.0,1979.9467849223947,0.5609041175415361,122,82281.0,0.002959422367752202,113,68740.0,0.015573613353545249,87,56122.0,0.025350904652254782,77,35978.0,0.040804569475411785,399,243121.0
5485.0,400,893880.0,2004.2152466367713,0.4895797601049711,125,82461.0,0.00013835965649095004,113,68955.0,0.007800972428951757,87,56115.0,0.014378387409363211,75,35973.0,0.042657309983517265,400,243504.0
5490.0,397,892079.0,2000.1771300448431,0.5146951275345393,126,82651.0,8.874943399974336e-06,113,69145.0,0.029509257913882515,82,56107.0,0.023078416377519315,76,35900.0,0.04074821184693466,397,243803.0
5495.0,397,893213.0,2011.740990990991,0.5372498531020885,126,82841.0,9.808812185261482e-08,113,69335.0,0.04066326318309923,82,56139.0,0.05184967315181172,76,35878.0,0.03905256152642439,397,244193.0
5500.0,405,895189.0,2020.7426636568848,0.5948135932121845,126,83031.0,0.0,113,69525.0,0.042646738372903566,85,55963.0,0.0483737962550796,81,35898.0,0.0595515090896742,405,244417.0
5505.0,411,895897.0,1999.7700892857142,0.5287556466256947,120,82356.0,0.004485742369261138,111,69580.0,0.019826420306696492,92,56052.0,0.021307343242350785,88,35930.0,0.05027712440532908,411,243918.0
5510.0,406,895743.0,2003.8993288590605,0.7216495327058177,111,80823.0,0.018725334804481807,110,69514.0,0.0251640054266286,95,56126.0,0.04112185560683366,90,36014.0,0.04839415777863808,406,242477.0
5515.0,398,896321.0,2009.6883408071749,0.873016149289094,103,78896.0,0.0400969329851369,108,69326.0,0.04327785545733114,97,56208.0,0.021272674686275264,90,36085.0,0.045091488366904235,398,240515.0
5520.0,388,892264.0,2005.0876404494381,0.7366407858376773,94,77062.0,0.058110488385832194,102,69462.0,0.03375004788894482,101,56305.0,0.00048531458746388416,91,36207.0,0.04497241347008068,388,239036.0
5525.0,384,887989.0,1995.4808988764046,0.7478339597396096,87,74348.0,0.07506886675010592,101,69567.0,0.0333777621564547,103,56417.0,0.009856970710786476,93,36336.0,0.03452966589462822,384,236668.0
5530.0,389,886398.0,1987.439461883408,0.7451064766784621,87,71868.0,0.06763144588817274,102,69670.0,0.04103977906294811,104,56516.0,0.014312260497989913,96,36479.0,0.028626869069939533,389,234533.0
5535.0,396,885558.0,1963.5432372505543,0.7150251475356109,89,70793.0,0.06929675434801527,105,69799.0,0.032271467949465074,106,56621.0,0.014235163678698861,96,36619.0,0.022229089284588745,396,233832.0
5540.0,405,886958.0,1957.9646799116997,0.5588532395486173,94,70318.0,0.04426151104606485,109,69951.0,0.03291708110114515,108,56741.0,0.0035962193659581673,94,36734.0,0.01755544120134999,405,233744.0
5545.0,417,888995.0,1966.8030973451328,0.477812595018846,103,70433.0,0.024776823920953733,111,70123.0,0.03233964206683993,111,56875.0,0.008495693037225928,92,36853.0,0.025372483347825967,417,234284.0
5550.0,418,890760.0,1966.3576158940398,0.5052381600169381,108,70581.0,0.016456490848070767,113,70310.0,0.01580176462522975,105,56964.0,0.009701997375373908,92,36970.0,0.02905346884801758,418,234825.0
5555.0,402,890450.0,1970.0221238938052,0.5950580824651259,111,70744.0,0.008239926740395209,107,70367.0,0.014482954730890814,93,55979.0,0.019182902079638783,91,37063.0,0.04429078917580469,402,234153.0
5560.0,395,890355.0,1965.4635761589404,0.762055553128151,115,70910.0,0.025370883888892918,99,70303.0,0.04011095258847917,88,55989.0,0.012885740891871816,93,37182.0,0.04626407471222931,395,234384.0
5565.0,393,891771.0,1972.9446902654868,0.7428412178784851,120,71088.0,0.022449754383229412,93,70141.0,0.03511835724183888,84,55987.0,0.02677361657404938,96,37316.0,0.029814781975670883,393,234532.0
5570.0,395,893542.0,1990.0712694877507,0.5528517423629516,123,71272.0,0.0032414013190820968,88,70239.0,0.034773989705935704,84,55576.0,0.041753110291995695,100,37468.0,0.02236589455176103,395,234555.0
5575.0,402,895281.0,1989.5133333333333,0.6177769114103779,122,70284.0,0.0047842966675553785,92,70339.0,0.025406393679968182,88,55218.0,0.04052503380231152,100,37611.0,0.014265797994230925,402,233452.0
5580.0,404,897138.0,1998.0801781737193,0.7089462882257057,118,69278.0,0.013040961037439158,96,70465.0,0.0339020140747736,93,55358.0,0.04813523108331989,97,37730.0,0.012061429552058873,404,232831.0
5585.0,397,898915.0,2010.9955257270694,0.7501897981282428,113,68258.0,0.02146836435934278,93,70518.0,0.05408666886606337,94,55529.0,0.031206205621757264,97,37835.0,0.017959491305931014,397,232140.0
5590.0,390,900698.0,2037.7782805429865,0.7634409590621763,109,67218.0,0.03539903352779107,90,70392.0,0.0554340692518635,97,55718.0,0.009808527664622074,94,37947.0,0.027834801595593164,390,231275.0
5595.0,391,902059.0,2040.8574660633485,0.7422261729923196,112,67336.0,0.03709802710919334,91,70166.0,0.044017761560388155,98,55834.0,0.00960651012541636,90,37580.0,0.03811284543919664,391,230916.0
5600.0,398,904001.0,2054.547727272727,0.541154611314853,116,67478.0,0.017268266520020406,91,70279.0,0.03162809527745929,98,55979.0,0.009160617125005146,93,37051.0,0.028436695803668297,398,230787.0
5605.0,401,905915.0,2058.8977272727275,0.4892862236255149,120,67638.0,0.012371803931780376,89,70379.0,0.03602351598899339,95,56090.0,0.004432544888759212,97,37188.0,0.0221272347362429,401,231295.0
5610.0,409,907905.0,2044.831081081081,0.4919401016356263,124,67820.0,0.007222919553222535,93,70491.0,0.028316577487768304,95,56177.0,0.016067859300075624,97,37311.0,0.012681704944918085,409,231799.0
5615.0,409,909863.0,2053.866817155756,0.4351824529570966,126,68025.0,0.0009897690797328537,93,70559.0,0.029819850015657044,95,56307.0,0.009392027025992842,95,37385.0,0.011063707327686698,409,232276.0
5620.0,412,911824.0,2067.6281179138323,0.47140089233515897,130,68240.0,6.578864377230607e-05,92,70589.0,0.03672452621787896,95,56437.0,0.008293372425779903,95,37483.0,0.024272795075253734,412,232749.0
5625.0,412,913809.0,2086.321917808219,0.43764917429931793,130,68452.0,1.5022700956414244e-06,93,70588.0,0.028998574424896957,96,56568.0,2.9389098787888774e-05,93,37593.0,0.028827209772927118,412,233201.0
5630.0,409,915806.0,2105.3011494252873,0.41560359978058303,130,68658.0,7.58936194216949e-08,91,70663.0,0.033922433881439076,96,56703.0,0.0,92,37712.0,0.029026600013077792,409,233736.0
5635.0,409,917841.0,2114.8410138248846,0.43035960483022273,130,68858.0,0.0,89,70737.0,0.044668310489980295,96,56838.0,0.009646403377441153,94,37838.0,0.02275721797959486,409,234271.0
5640.0,411,919861.0,2114.6229885057473,0.4244252543643713,130,69053.0,0.0,89,70822.0,0.048287168446433514,96,56973.0,0.009829060314202913,96,37950.0,0.018097449798320005,411,234798.0
5645.0,405,921776.0,2094.9454545454546,0.5293456994339151,130,69244.0,0.0,87,70899.0,0.06294968153523636,95,57087.0,0.027305773189332878,93,38030.0,0.016141251020801904,405,235260.0
5650.0,406,923758.0,2094.689342403628,0.6510182436397594,130,69435.0,0.0,88,70961.0,0.06194496977004871,95,57217.0,0.037358919001916284,93,38100.0,0.019874762282944547,406,235713.0
5655.0,408,925774.0,2104.0318181818184,0.6595580762078436,130,69638.0,0.0,92,71059.0,0.052845956440658676,95,57347.0,0.018934514183622374,91,38192.0,0.03704743276230018,408,236236.0
5660.0,400,926348.0,2110.1321184510252,0.62886049365457,127,68937.0,0.0030199608550132203,94,71192.0,0.0316303144267415,95,57477.0,0.014672521393887202,84,37730.0,0.048054676158911,400,235336.0
5665.0,393,926016.0,2104.581818181818,0.7516895349487482,122,67400.0,0.011241946675159528,98,71328.0,0.03231328563419687,96,57610.0,0.019587170059133366,77,36525.0,0.055978601537191384,393,232863.0
5670.0,388,926206.0,2109.8086560364463,0.8881544392754575,118,66761.0,0.015232231868595092,101,71477.0,0.04532125809920325,96,57745.0,0.010609154064929063,73,35362.0,0.0714462444437026,388,231345.0
5675.0,377,925459.0,2122.612385321101,0.7415208273928939,116,66913.0,0.019920410561044877,103,71663.0,0.022577227323008462,94,57234.0,0.004684474876989099,64,34787.0,0.06827935636304734,377,230597.0
5680.0,374,925536.0,2132.5714285714284,0.714238368528454,118,66991.0,0.00789212925318742,100,71788.0,0.018139804211472203,91,56102.0,0.024569145201225533,65,34738.0,0.07976884067493968,374,229619.0
5685.0,377,926293.0,2149.171693735499,0.7492750993854964,120,67114.0,0.012466952680414641,98,71862.0,0.044701509327609884,87,54325.0,0.02761010558152418,72,34719.0,0.0642287916300512,377,228020.0
5690.0,377,926866.0,2155.5023255813953,0.6794666228729636,122,67282.0,0.001221796642792924,94,71881.0,0.04620473986959218,84,54404.0,0.026544278617714252,77,34742.0,0.06504635349822034,377,228309.0
5695.0,380,928369.0,2158.9976744186047,0.63661554949906,126,67465.0,4.0011241644010364e-05,91,71994.0,0.05956494979010369,84,54476.0,0.02382108394357825,79,34782.0,0.0503838014797225,380,228717.0
5700.0,385,930205.0,2153.252314814815,0.6983011495664743,126,67656.0,1.757230691419377e-07,88,72089.0,0.05247006164152131,88,54563.0,0.042809940588059855,83,34844.0,0.052994094832006455,385,229152.0
5705.0,392,932153.0,2142.880459770115,0.6704709525334066,126,67851.0,0.0,90,72164.0,0.05156430968272351,91,54664.0,0.031131001380818223,85,34926.0,0.04693329653582108,392,229605.0
5710.0,402,934141.0,2127.883826879271,0.6062893443610918,126,68047.0,0.0,95,72264.0,0.044362583412648406,96,54788.0,0.021956132028116603,85,35013.0,0.040451919093459465,402,230112.0
5715.0,409,936173.0,2137.3812785388127,0.4998063436463184,126,68242.0,0.0,98,72393.0,0.03541661849281478,100,54936.0,0.007078457797482956,85,35113.0,0.02688526491436617,409,230684.0
5720.0,414,938174.0,2132.2136363636364,0.44325227093731184,126,68437.0,0.0,99,72498.0,0.027474979112734048,104,55107.0,0.008507749196378195,85,35213.0,0.04472879316114824,414,231255.0
5725.0,415,940163.0,2146.490867579909,0.3349195719385395,126,68629.0,0.0,99,72563.0,0.012326803060380408,104,55282.0,0.012626748470265558,86,35317.0,0.041570737653773976,415,231791.0
5730.0,412,941468.0,2139.7,0.4436483681558535,126,68819.0,0.0,98,72573.0,0.015349908460347016,99,55393.0,0.01897685450515583,89,35432.0,0.04091238419166387,412,232217.0
5735.0,393,942208.0,2141.3818181818183,0.5787092286975357,123,68144.0,0.0033896883987557897,92,72675.0,0.02845944136853284,90,54502.0,0.025219933910893996,88,35528.0,0.04587118830792963,393,230849.0
5740.0,375,942886.0,2138.063492063492,0.8715692872338694,118,68354.0,0.011476519392669556,88,72718.0,0.052932774576501335,82,54080.0,0.04527981819796494,87,35596.0,0.03657688882409429,375,230748.0
5745.0,377,944221.0,2136.2466063348415,1.024085965243113,114,68590.0,0.017905982456619,91,72749.0,0.058072991596465444,82,53277.0,0.04701809133778893,90,35668.0,0.022554340583229908,377,230284.0
5750.0,382,945083.0,2172.6045977011495,0.707487495004881,114,68746.0,0.015427587217136588,96,72827.0,0.05078988411107322,81,53203.0,0.02692035242861516,91,35762.0,0.03249457635896415,382,230538.0
5755.0,394,946707.0,2196.53596287703,0.4743863263493353,115,68176.0,0.0022529611677902786,101,72933.0,0.01997391299557352,87,53147.0,0.02866677596772914,91,35860.0,0.046622412473586186,394,230116.0
5760.0,400,947789.0,2199.046403712297,0.408511164622062,114,67960.0,0.007011992540843888,106,73065.0,0.008799051888999805,90,53113.0,0.026480547128912246,90,35901.0,0.045586299026650796,400,230039.0
5765.0,404,948994.0,2196.7453703703704,0.46493802084231306,109,67749.0,0.019217669438538386,108,73198.0,0.003798580652724325,93,53258.0,0.05261478409540107,94,35953.0,0.025326290323346223,404,230158.0
5770.0,400,950341.0,2184.6919540229883,0.6174010914469469,106,67699.0,0.02366371034883778,104,73308.0,0.012649284521992024,93,53244.0,0.05159885624680046,97,36079.0,0.02055978344324426,400,230330.0
5775.0,401,952012.0,2193.5760368663596,0.5481618952120334,105,67815.0,0.022258302312713984,103,73419.0,0.012472875145399248,93,53394.0,0.023184375974252408,100,36218.0,0.014097975515977164,401,230846.0
5780.0,412,954050.0,2188.1880733944954,0.345237745527211,108,67942.0,0.014466805077552733,104,73579.0,0.003172916619233334,97,53555.0,0.009888820083363227,103,36372.0,0.004351021066747698,412,231448.0
5785.0,417,956098.0,2197.926436781609,0.18326356724278536,109,67879.0,0.012412290165806068,106,73762.0,7.620827985543912e-06,97,53725.0,0.011148100436854378,105,36541.0,0.00047281330107189,417,231907.0
5790.0,418,958022.0,2212.5219399538105,0.1617040285824125,108,67621.0,0.013907263484932725,106,73932.0,0.0,96,53829.0,0.012394419763621286,108,36724.0,1.0235940262379849e-05,418,232106.0
5795.0,408,959861.0,2206.577011494253,0.4087618537592762,106,67196.0,0.01694656173500465,103,74057.0,0.0025073179364469332,91,53859.0,0.0402941631258591,108,36909.0,0.0,408,232021.0
5800.0,404,961823.0,2211.0873563218393,0.6313908312661113,104,66973.0,0.0323604490512317,103,74139.0,0.0,89,53851.0,0.046392349472138494,108,37094.0,0.0,404,232057.0
5805.0,400,963693.0,2235.9466357308584,0.5997794918798952,102,66588.0,0.03616464583246244,103,74246.0,0.0,90,53983.0,0.038430489428395394,105,37228.0,0.0022624410178833485,400,232045.0
5810.0,396,962407.0,2248.6144859813085,0.5490392705230379,102,66486.0,0.04053577641212073,100,73337.0,0.019481120967183508,94,54132.0,0.02836190756974484,100,37297.0,0.010907726302501839,396,231252.0
5815.0,393,959105.0,2240.8995327102803,0.7178080802370665,102,66555.0,0.0447112930224609,96,71420.0,0.05302268933940571,99,54302.0,0.03519724395150125,96,37308.0,0.019300912649275838,393,229585.0
5820.0,391,956818.0,2230.3449883449885,0.6925676170504712,102,66616.0,0.054067982667155255,93,68508.0,0.047368129262760746,103,54491.0,0.021853813658069977,93,37423.0,0.022132645303203413,391,227038.0
5825.0,390,954318.0,2219.344186046512,0.5684868873927552,104,66696.0,0.039821800298818245,88,68433.0,0.028991899165450603,105,54696.0,0.023532357094948053,93,37530.0,0.025555659571943945,390,227355.0
5830.0,398,953813.0,2207.900462962963,0.5062165652427147,105,66784.0,0.03859424580050995,87,68216.0,0.03702708039661979,109,54916.0,0.002385364836778967,97,37650.0,0.022848726352644105,398,227566.0
5835.0,400,955478.0,2186.4485125858123,0.5368103479341513,105,66874.0,0.045892780132710136,86,67875.0,0.038534538480097684,110,55149.0,0.00016298828161790915,99,37784.0,0.008270491882848435,400,227682.0
5840.0,399,956973.0,2179.892938496583,0.4302521021704946,106,66966.0,0.03989392898607275,83,67880.0,0.04275129575209497,111,55389.0,7.988252813248305e-05,99,37868.0,0.007142868072917983,399,228103.0
5845.0,402,958769.0,2169.160633484163,0.4642620363062513,109,67067.0,0.026942675318363824,83,67865.0,0.0465417780200461,112,55634.0,0.0,98,37889.0,0.012924738520686636,402,228455.0
5850.0,409,960754.0,2163.8603603603606,0.5226481991605516,111,67184.0,0.01969210013496392,90,67880.0,0.048172034643385375,112,55879.0,0.0,96,37852.0,0.02093186175928081,409,228795.0
5855.0,402,961458.0,2150.912751677852,0.45791367731278076,113,67299.0,0.014182588300648936,94,67819.0,0.03929076073445039,109,56051.0,0.002606085917973932,86,37606.0,0.02941809859727851,402,228775.0
5860.0,385,961338.0,2155.4663677130043,0.6969755150560799,110,67412.0,0.014683588475177702,93,67650.0,0.042806948155241754,104,56140.0,0.02159736017213888,78,36389.0,0.04930203909810848,385,227591.0
5865.0,382,961707.0,2132.388026607539,1.0694751257151613,110,67520.0,0.01625607089107888,96,67383.0,0.05769037984044179,103,56184.0,0.03579224084254543,73,35415.0,0.05991862585505374,382,226502.0
5870.0,373,962275.0,2152.740492170022,0.9270302466821242,108,67626.0,0.02480054656399344,92,67406.0,0.05268829940710598,106,56391.0,0.01836946440147866,67,35370.0,0.07444788900737803,373,226793.0
5875.0,373,963422.0,2194.5831435079726,0.7434125968037663,107,67725.0,0.02621682571209398,90,67414.0,0.05144219798410999,111,56621.0,0.0005630517970448938,65,35245.0,0.06477968604968574,373,227005.0
5880.0,385,965288.0,2193.836363636364,0.6350814108546374,110,67839.0,0.021128079885394762,93,67494.0,0.059794932511624904,112,56864.0,9.53753115271127e-06,70,35086.0,0.04762490839631362,385,227283.0
5885.0,387,966480.0,2186.606334841629,0.5888498328159713,113,67965.0,0.011259243055025677,94,66588.0,0.044059607112878686,105,57072.0,0.009073978453201141,75,35055.0,0.04615868491435793,387,226680.0
5890.0,384,967258.0,2173.613483146067,0.7410443062863334,116,68108.0,0.00603409808139264,95,64696.0,0.040909160555168494,95,57055.0,0.024633854217914575,78,35047.0,0.0645812873901357,384,224906.0
5895.0,389,968063.0,2180.322072072072,0.7386751058667412,120,68274.0,0.0007592407140273334,98,61848.0,0.039533970794867576,88,55734.0,0.022655196468515194,83,35065.0,0.05043385221255586,389,220921.0
5900.0,392,969121.0,2177.8,0.6654265805398928,123,68453.0,3.1544850084696024e-05,95,61836.0,0.03806943113173724,86,55705.0,0.03653689291864484,88,35131.0,0.04637880450934078,392,221125.0
5905.0,397,970849.0,2186.596846846847,0.6861676026271828,123,68629.0,0.006022811327441387,93,61701.0,0.03415663565824496,90,55624.0,0.042723573812724694,91,35231.0,0.03915124828172489,397,221185.0
5910.0,402,972730.0,2200.7466063348415,0.6379882287140438,124,68806.0,2.5757407223102235e-05,94,61468.0,0.03836163041818526,91,55556.0,0.02994554914493421,93,35363.0,0.03541073456011032,402,221193.0
5915.0,403,974532.0,2199.846501128668,0.46083410230402705,124,68986.0,1.5861513348786896e-07,92,61580.0,0.03479688450500733,91,55638.0,0.008848890435684162,96,35526.0,0.01823042838505512,403,221730.0
5920.0,409,976390.0,2214.0362811791383,0.4134642061161552,124,69166.0,0.0,90,61670.0,0.04059725873159267,96,55820.0,0.009801706938793293,99,35707.0,0.013317010746437569,409,222363.0
5925.0,412,978305.0,2208.3634311512415,0.4434932102404734,124,69346.0,0.0,93,61694.0,0.04229435359144849,96,55933.0,0.019792890235781492,99,35861.0,0.009581877203116195,412,222834.0
5930.0,412,980241.0,2197.8497757847535,0.5990573535213085,124,69526.0,0.0,95,61728.0,0.05298849518254,96,56123.0,0.036495584408997264,97,35975.0,0.014050868679440822,412,223352.0
5935.0,412,982200.0,2212.162162162162,0.4368566574496718,124,69706.0,0.0,96,61777.0,0.04147617136157343,96,56315.0,0.018040347234382827,96,36083.0,0.01883359909037163,412,223881.0
5940.0,406,983730.0,2215.608108108108,0.3961580411044248,124,69886.0,0.0,97,61794.0,0.02150359272673326,99,56523.0,0.003571804360063211,86,35829.0,0.03096527295979936,406,224032.0
5945.0,401,985030.0,2233.6281179138323,0.5673466687919929,124,70066.0,0.0,99,61763.0,0.03891539742139931,101,56749.0,6.687747522077171e-06,77,35192.0,0.05534801733063426,401,223770.0
5950.0,389,985824.0,2235.4285714285716,0.7173501394822085,121,70245.0,0.0024797118542416877,94,61821.0,0.05180418482471703,101,56979.0,0.0,73,34127.0,0.06471980246085512,389,223172.0
5955.0,373,986056.0,2246.1412300683373,0.8126419122320183,116,70429.0,0.008660251540079494,92,61816.0,0.04449810861445183,98,57156.0,0.013322524446389268,67,34128.0,0.06977342374021514,373,223529.0
5960.0,360,987045.0,2258.684210526316,0.9955140674127917,113,70628.0,0.0183087664892784,92,61821.0,0.049988738491293865,90,57202.0,0.01664952005914577,65,34061.0,0.06505828728659335,360,223712.0
5965.0,364,988549.0,2262.1258581235697,1.0320660119485856,113,70714.0,0.012530696084696194,95,61887.0,0.037014150549414156,85,56918.0,0.03849000591880394,71,34040.0,0.05909675302495918,364,223559.0
5970.0,369,990093.0,2281.320276497696,0.8115063032739703,116,70878.0,0.00042779618740377607,96,61913.0,0.0403710544069077,83,57089.0,0.026763232189028797,74,34010.0,0.054384851973619495,369,223890.0
5975.0,381,991784.0,2317.2523364485983,0.6163713586635837,118,71056.0,4.922351239343974e-06,97,61855.0,0.02455223722143364,87,57086.0,0.01662565002023117,79,34018.0,0.04912533278747909,381,224015.0
5980.0,384,992997.0,2330.978873239437,0.6144479314171815,117,71119.0,0.00046493654760037417,99,61858.0,0.020671513149399,84,57102.0,0.01645427427445527,84,34062.0,0.047179479965210304,384,224141.0
5985.0,385,994347.0,2334.1478873239435,0.7859159966167358,113,71166.0,0.006904833398359126,97,61892.0,0.054425843703924844,88,57238.0,0.035998976801689744,87,34149.0,0.05273482300197541,385,224445.0
5990.0,379,995679.0,2353.851063829787,0.7994604404148025,108,70965.0,0.011865337295688103,93,61980.0,0.05036556628749826,91,57387.0,0.05630614030706014,87,34233.0,0.05359336079262856,379,224565.0
5995.0,380,997100.0,2346.1176470588234,0.8259458340075724,104,70870.0,0.026456566327452146,95,62162.0,0.03660169963128917,93,57331.0,0.034587797649037445,88,34334.0,0.05034856858886629,380,224697.0
6000.0,380,998638.0,2355.2783018867926,0.7591601804725625,100,70658.0,0.03642688200950372,96,62293.0,0.03828408928497159,94,57498.0,0.03686638412359588,90,34444.0,0.03058531004902157,380,224893.0
6005.0,384,1000523.0,2337.6705607476633,0.8105227027851747,100,70442.0,0.04125979167056483,95,62362.0,0.03863551852662472,96,57675.0,0.01876761262264011,93,34566.0,0.029916296985903895,384,225045.0
6010.0,388,1002096.0,2341.345794392523,0.6773590578575435,100,70336.0,0.04986629486702221,97,61505.0,0.03637955070044547,98,57861.0,0.018166358834181332,93,34683.0,0.02314915305712654,388,224385.0
6015.0,385,1003471.0,2339.09324009324,0.6929264409208017,100,70129.0,0.039589818350617596,96,59697.0,0.025738778146170125,99,58053.0,0.017199960069181862,90,34781.0,0.0255713714955583,385,222660.0
6020.0,387,1004977.0,2353.576112412178,0.7051395887965628,100,70202.0,0.03733144644355212,98,56951.0,0.046315435589272036,100,58251.0,0.0026601144524320704,89,34867.0,0.023119152312199603,387,220271.0
6025.0,377,1006103.0,2361.744131455399,0.7720248465277776,100,70292.0,0.043268841705204474,95,57071.0,0.03637882084381864,94,58262.0,0.011197802490553249,88,34960.0,0.03873787478867129,377,220585.0
6030.0,367,1007268.0,2386.8909952606637,0.9274369685111278,100,70382.0,0.0435373341049517,93,57163.0,0.049887949434172345,86,57891.0,0.050904806580589386,88,35048.0,0.04636065868319932,367,220484.0
6035.0,370,1008885.0,2362.728337236534,0.926265974660172,100,70472.0,0.040516532959692514,93,57248.0,0.03822015451881666,88,57948.0,0.03430613157296408,89,35149.0,0.046512346759965954,370,220817.0
6040.0,381,1010601.0,2361.217289719626,0.7739268406209274,100,70562.0,0.03483170953568609,95,57360.0,0.0466330246132932,94,58060.0,0.012373491673502969,92,35262.0,0.027789508295728717,381,221244.0
6045.0,393,1012545.0,2376.8661971830984,0.5607019968814774,103,70663.0,0.02314676716168504,99,57497.0,0.036893222298583966,96,58203.0,4.2147969926715395e-05,95,35391.0,0.01999899107224791,393,221754.0
6050.0,403,1014540.0,2381.549295774648,0.4517305978460377,107,70781.0,0.021199866938107992,102,57659.0,0.014958580285044645,96,58388.0,1.169529420232641e-07,98,35535.0,0.015530714879352973,403,222363.0
6055.0,402,1016422.0,2369.2820512820513,0.36478686502917657,106,70894.0,0.023344321773213543,101,57634.0,0.003790532240047747,94,58555.0,0.012861029901919757,101,35711.0,0.01336912417840379,402,222794.0
