step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
485.0,16,1470.0,77.36842105263158,1.489413165713968,19,2,80.0,0.0,7,1111.0,0.11688199303390905,1,10.0,0.0,6,275.0,0.0,16,1476.0
490.0,16,1507.0,83.72222222222223,1.0489066280927355,18,1,48.0,0.472826562254405,8,1147.0,0.0004098988200498372,1,15.0,0.0,6,305.0,0.0,16,1515.0
495.0,11,1305.0,72.5,2.565553952057601,18,1,53.0,0.47669939579823317,8,1187.0,0.0,1,20.0,0.0,1,162.0,0.13687902943760608,11,1422.0
500.0,11,1337.0,74.27777777777777,4.615504097853792,18,2,60.0,0.0007751065454039461,8,1227.0,0.10414383643048146,0,2.0,0.9387809320619164,1,54.0,0.0,11,1343.0
505.0,10,1385.0,81.47058823529412,5.089944660777731,17,1,61.0,0.0,8,1267.0,0.11047355855016087,0,2.0,0.6993026731892289,1,59.0,0.0,10,1389.0
510.0,11,1437.0,95.8,2.673135089927343,15,1,66.0,0.0,8,1307.0,0.0019025380160221214,1,4.0,0.00013585636944797252,1,64.0,0.0,11,1441.0
515.0,10,1420.0,109.23076923076923,1.9989487852942176,13,1,71.0,0.0,9,1351.0,2.301109478521933e-05,0,0.0,1.0,0,0.0,1.0,10,1422.0
520.0,9,1461.0,121.75,2.840088623158264,12,1,76.0,0.0,8,1387.0,0.0,0,0.0,1.0,0,0.0,1.0,9,1463.0
525.0,9,1506.0,125.5,3.4413051096677627,12,1,81.0,0.0,8,1427.0,0.0,0,0.0,1.0,0,0.0,1.0,9,1508.0
530.0,9,1551.0,155.1,1.1763009091980845,10,1,86.0,0.0,8,1467.0,0.0,0,0.0,1.0,0,0.0,1.0,9,1553.0
535.0,5,1314.0,146.0,2.0903408571064857,9,1,91.0,0.0,4,1351.0,0.10207005284659892,0,0.0,1.0,0,0.0,1.0,5,1442.0
540.0,5,1339.0,148.77777777777777,5.142838712426141,9,1,98.0,0.4553287746873928,4,1243.0,0.0,0,0.0,1.0,0,0.0,1.0,5,1341.0
545.0,5,1364.0,151.55555555555554,5.2306090945056445,9,1,103.0,0.4902015712104689,4,1263.0,0.0,0,0.0,1.0,0,0.0,1.0,5,1366.0
550.0,6,1391.0,198.71428571428572,1.2644154073797294,7,2,110.0,0.0009549429353231403,4,1283.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1393.0
555.0,6,1421.0,236.83333333333334,0.0,6,2,120.0,0.0,4,1303.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1423.0
560.0,6,1451.0,241.83333333333334,0.0,6,2,130.0,0.0,4,1323.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1453.0
565.0,6,1481.0,246.83333333333334,0.0,6,2,140.0,0.0,4,1343.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1483.0
570.0,6,1511.0,251.83333333333334,0.0,6,2,150.0,0.0,4,1363.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1513.0
575.0,6,1541.0,256.8333333333333,0.0,6,2,160.0,0.0,4,1383.0,0.0,0,0.0,1.0,0,0.0,1.0,6,1543.0
580.0,6,1571.0,52.36666666666667,9.787848292954383,30,2,170.0,0.6477892107602674,4,1403.0,0.5748211102256111,0,0.0,0.8624951965353356,0,0.0,0.8254308098240476,6,1573.0
585.0,6,1601.0,53.36666666666667,10.094478079749845,30,2,180.0,0.6934919715836896,4,1423.0,0.513397111042033,0,0.0,0.922157031796481,0,0.0,0.9210584791793802,6,1603.0
590.0,11,1638.0,54.6,4.886567640313426,30,3,191.0,0.22209260321654486,6,1447.0,0.23833582902745318,2,2.0,0.17880840924809493,0,0.0,0.5125543827153416,11,1640.0
595.0,20,1722.0,57.4,4.014273966746617,30,5,213.0,0.1756248110816792,8,1485.0,0.19461732023734485,4,17.0,0.0008717880276732247,3,9.0,0.3850114491102217,20,1724.0
600.0,21,1816.0,62.62068965517241,2.1864856526963763,29,5,238.0,0.022001832905670888,8,1518.0,0.006843827104251898,4,38.0,0.19677886004315442,4,25.0,0.06122181649044174,21,1819.0
605.0,24,1930.0,71.48148148148148,1.3302742584344929,27,6,266.0,8.206294121559888e-05,9,1562.0,1.6497140775024862e-06,4,58.0,0.1801276507561354,5,47.0,5.4652609258863024e-05,24,1933.0
610.0,24,2050.0,78.84615384615384,0.46603042019106067,26,6,296.0,0.0,9,1607.0,0.0,4,78.0,0.015100663099239037,5,72.0,0.0,24,2053.0
615.0,18,1891.0,75.64,1.326452339090476,25,4,153.0,0.043261440407802935,7,1634.0,0.027834807296520676,5,103.0,0.0,2,60.0,0.08672904441230128,18,1950.0
