step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,95,1512.0,6.273858921161826,5.929187518859935,2,6.0,0.668151852197353,10,140.0,0.1889508530069066,4,27.0,0.49404718355880545,3,42.0,0.6878440019444951,13,183.0,0.19290989551178767,14,342.0,0.06347789263374938,1,6.0,0.3295868407966963,4,63.0,0.19511725441891883,0,0.0,0.8077559975575633,12,165.0,0.22928995784508321,24,706.0,0.18596834253885938,1,126.0,0.41723452829378316,0,6.0,0.7863377812687987,2,10.0,0.5540350902157865,4,229.0,0.34937536767937777,1,24.0,0.8206541823540773,95,2075.0
110.0,96,1597.0,6.518367346938776,5.770359086105784,0,0.0,0.6947391835302302,15,213.0,0.21804574781648065,0,19.0,0.6857042223249116,3,57.0,0.7297403426706899,9,182.0,0.33157476269404723,8,304.0,0.3293935444042514,6,32.0,0.1316897205498654,4,83.0,0.0,0,0.0,0.8313068400438975,13,230.0,0.18317993850858463,26,832.0,0.2038493203029494,2,10.0,0.5983490733078174,0,8.0,0.9011434781751373,0,0.0,0.7647932053458176,8,261.0,0.21135645031998698,2,30.0,0.3551641930069149,96,2261.0
115.0,88,1704.0,6.816,6.061909673328222,1,5.0,0.7864813825123356,15,286.0,0.36389647771543127,0,0.0,0.862823397825224,4,70.0,0.23647672545188766,2,108.0,0.4734960893216271,1,134.0,0.6308006038811045,1,36.0,0.6385475939976705,0,42.0,0.6999604933713147,1,3.0,0.6248759292169683,13,295.0,0.22283260233126062,27,962.0,0.12359550183412327,0,1.0,0.4146838240513705,0,4.0,0.8698132056114801,2,6.0,0.5976618910834902,15,323.0,0.19997710113594114,6,57.0,0.05947156994191094,88,2332.0
120.0,102,2136.0,8.409448818897637,5.662694434461387,0,0.0,0.6257682083750594,17,364.0,0.17118845763183513,0,0.0,0.9518210380132569,9,113.0,0.07938494232427536,2,95.0,0.37445624329657395,1,74.0,0.4669225422632233,0,11.0,0.865543660073074,0,0.0,0.8794862144260752,0,0.0,0.6048119380126354,13,360.0,0.22391547817101476,30,1108.0,0.040844413045897913,0,0.0,0.8434311722655154,1,4.0,0.45651183421688407,0,0.0,0.5074505520556792,22,418.0,0.23750030441858044,7,93.0,0.36913126673647234,102,2640.0
125.0,125,2714.0,10.126865671641792,5.3284500732202735,2,9.0,0.5983841590245569,21,461.0,0.15262857624946483,1,1.0,0.236254328599671,9,158.0,0.3317457337729931,7,121.0,0.24793562788909876,6,95.0,0.051669334762817196,2,7.0,0.5496176365206616,1,1.0,0.5644831086165119,0,0.0,0.8715670851124986,13,425.0,0.17935239960453203,31,1260.0,0.15002870899993556,0,0.0,0.9555532634443321,2,14.0,0.6362056598204081,0,0.0,0.9430881103301072,23,531.0,0.19678279250409425,7,128.0,0.4635995569839342,125,3211.0
130.0,158,3421.0,12.44,4.857368166630468,5,28.0,0.5588648224291344,21,566.0,0.15422397917390593,6,23.0,0.10178453521869561,9,201.0,0.3836453862902629,14,179.0,0.3162980721836278,13,147.0,0.18014374117195484,6,30.0,0.16313806623051336,4,13.0,0.20452914415541182,1,3.0,0.6810187293914257,13,490.0,0.22784314844207737,33,1422.0,0.15801784235694674,0,0.0,0.947526690708345,0,3.0,0.9501753654247121,0,0.0,0.8275317919176334,26,652.0,0.08072453182502859,7,159.0,0.43920222557571625,158,3916.0
135.0,156,3878.0,14.41635687732342,4.2794520298516225,0,20.0,0.6065075113441154,16,566.0,0.1877595121719309,6,53.0,0.3834902115704643,9,244.0,0.1973215745890743,17,262.0,0.29097934184516555,13,212.0,0.3028405248760325,8,70.0,2.253197449713492e-06,1,17.0,0.43051490921946595,3,18.0,0.43428675421042434,13,555.0,0.22283122071272451,35,1589.0,0.10188740225152665,0,0.0,0.9655075426237224,0,0.0,0.8766611152661289,1,4.0,0.5709273183342181,27,785.0,0.08061302475545018,7,194.0,0.3340816391765993,156,4589.0
140.0,137,4013.0,14.699633699633699,4.446370063678011,2,4.0,0.6100981316254849,7,433.0,0.375846449738301,0,46.0,0.5529574270664432,9,291.0,0.07830740369874589,13,278.0,0.18920820766869417,7,205.0,0.3487370198360592,8,118.0,0.1505932719292611,0,2.0,0.8450614144181647,5,38.0,0.5799127961906017,13,620.0,0.22506154671222167,36,1767.0,0.024734317515110134,0,0.0,0.9538233167967363,0,0.0,1.0,1,4.0,0.3316531337805895,29,927.0,0.18141559381704994,7,229.0,0.28136910114965996,137,4962.0
145.0,102,3175.0,11.179577464788732,4.929217533856919,4,19.0,0.5458733526767823,1,354.0,0.3582753465618883,0,8.0,0.5362913955673971,3,225.0,0.4336370926639447,10,222.0,0.19976964706459008,3,121.0,0.390565594653531,2,105.0,0.5907976221042891,0,4.0,0.7552071357905412,1,30.0,0.6639501333650939,13,685.0,0.22716823637107628,31,1749.0,0.011963089259073637,0,4.0,0.452610876824197,0,2.0,0.4091164940730419,2,12.0,0.5985415901951133,31,1078.0,0.1527479678565469,1,162.0,0.34994665483907855,102,4780.0
150.0,96,2680.0,9.403508771929825,5.363216243267107,7,46.0,0.4396441055896498,7,376.0,0.2759947878351483,3,14.0,0.4369591666576485,0,88.0,0.7570880813238059,2,238.0,0.3026346500046166,3,93.0,0.32734809800878917,0,38.0,0.8271251835168391,0,4.0,0.8401098438977891,1,7.0,0.470844815035662,13,750.0,0.17767314381614535,23,1543.0,0.0527626677743363,0,8.0,0.8559675044385512,0,4.0,0.8214482793331341,2,22.0,0.5858940202653401,32,1237.0,0.05467422439635072,3,40.0,0.29448536554894256,96,4508.0
