step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,149,10565.0,41.92460317460318,4.743841889835346,252,36,2514.0,0.09408596431047948,2,8.0,0.5291722674660891,0,4.0,0.9088934507498396,3,130.0,0.6089570024589201,36,3367.0,0.0915803631956848,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7078384984846275,0,0.0,0.9413586897211148,1,13.0,0.7056634792717389,36,3362.0,0.07349928741525642,0,0.0,0.9683095094972007,0,2.0,0.9190751477581469,0,0.0,0.8811455466161977,35,1508.0,0.08228336229956867,0,4.0,0.6112602564838325,149,10912.0
160.0,156,11310.0,44.007782101167315,4.111035986567974,257,36,2694.0,0.11919876668951201,0,4.0,0.5669779471809248,2,7.0,0.6389718821264191,6,152.0,0.4135120698955239,36,3547.0,0.05038788245763921,0,4.0,0.4451533538811472,0,0.0,1.0,3,5.0,0.18554588021309745,0,0.0,0.9593774834089581,1,18.0,0.7823161480401994,36,3542.0,0.07229496937974693,0,4.0,0.368983283265168,0,0.0,0.9223844648270453,0,0.0,0.9316386304256778,36,1686.0,0.048944002051651524,0,4.0,0.35696086585627973,156,11667.0
165.0,163,12115.0,49.2479674796748,3.8285474889001554,246,36,2874.0,0.07476939302819977,0,0.0,0.90360467312142,2,17.0,0.6271224262491036,9,194.0,0.3913810374472526,36,3727.0,0.07451150801278358,0,4.0,0.851437838296803,0,0.0,1.0,5,27.0,0.2776531503256325,0,0.0,0.9357380129096304,1,23.0,0.7826288249010803,36,3722.0,0.09609045290393681,1,8.0,0.7045711658070797,1,2.0,0.5516861296743707,0,0.0,0.9375215271469265,36,1866.0,0.09409216092885121,0,0.0,0.3573779921048432,163,12464.0
170.0,159,12858.0,52.91358024691358,3.789134673982791,243,36,3054.0,0.09262563905768749,0,0.0,0.9373475378813196,0,0.0,0.36149266758581045,9,239.0,0.26423901323281235,36,3907.0,0.05044356895129383,0,4.0,0.9100928432777246,0,4.0,0.49998896889306166,0,26.0,0.5239838515334897,0,0.0,0.9515812863121382,1,28.0,0.7195392757502378,36,3902.0,0.07157614675768371,0,4.0,0.8826010214979912,5,19.0,0.22671707845542213,0,0.0,0.9459910356075572,36,2046.0,0.09404979125434032,0,2.0,0.5269036458093841,159,13235.0
175.0,159,13620.0,54.48,4.0567816967829975,250,36,3234.0,0.09695528017831412,1,1.0,0.6453245122001445,0,4.0,0.4845332194045856,9,284.0,0.16888535276907182,36,4087.0,0.09554340222500339,0,0.0,0.7866537035142523,0,4.0,0.8400756486339894,0,0.0,0.858844566729456,1,2.0,0.5840983570143159,1,33.0,0.7208941058076558,36,4082.0,0.07376269954882539,0,0.0,0.8621551261788158,2,28.0,0.09893675881213045,0,0.0,0.9327050100554978,36,2226.0,0.09531117993383485,1,4.0,0.6364371315672311,159,13989.0
180.0,161,14416.0,57.20634920634921,4.380494679455121,252,36,3414.0,0.07202968985791926,2,10.0,0.6029125706885624,0,4.0,0.8502970022079731,9,329.0,0.29628490235841975,36,4267.0,0.11384803600790616,0,0.0,0.850215766634861,0,4.0,0.8994358748662463,0,0.0,0.8294850991518186,3,16.0,0.43660593236814144,1,38.0,0.7167894507401573,36,4262.0,0.11757875248844654,0,0.0,0.9378811835041205,0,2.0,0.41301081281449425,0,0.0,0.9403388659363778,36,2406.0,0.04922383581193262,2,13.0,0.692666670742052,161,14765.0
185.0,153,14925.0,58.75984251968504,4.1675580171859234,254,36,3594.0,0.09522685506766336,5,27.0,0.41571584753286506,0,4.0,0.913690754696155,3,208.0,0.41300525847412456,36,4447.0,0.0971487000376928,0,4.0,0.22083761125510523,0,0.0,0.6486581076443062,0,0.0,0.9103753271109569,0,10.0,0.46856656356594006,1,43.0,0.7798115253247613,36,4442.0,0.07270058707462411,0,0.0,1.0,0,2.0,0.5087549826442271,0,0.0,0.9589302293465274,36,2586.0,0.09297057563687872,0,2.0,0.6179708637318722,153,15369.0
190.0,154,15616.0,62.21513944223108,4.439738889863298,251,36,3774.0,0.11556433825070404,6,53.0,0.3352867812425563,0,0.0,0.7649323985033458,1,30.0,0.517593129591224,36,4627.0,0.0499270051049269,2,14.0,0.6441509537374864,0,0.0,0.9517930067770446,0,0.0,0.9819415099955476,0,0.0,0.7634998742641859,1,48.0,0.7893950756768634,36,4622.0,0.07252063066511182,0,0.0,1.0,0,4.0,0.8415750076908566,0,0.0,0.915849019577253,36,2766.0,0.09364958302709674,0,0.0,0.5656311072729355,154,15938.0
195.0,152,16307.0,66.28861788617886,4.310064381153926,246,36,3954.0,0.09820370970627257,3,45.0,0.32899472941535407,0,0.0,1.0,2,32.0,0.312821936790628,36,4807.0,0.07060377734449964,2,24.0,0.7147246001232289,0,0.0,0.8981127358294712,0,2.0,0.46546079650789834,0,0.0,0.9659289838867019,1,53.0,0.765521106502733,36,4802.0,0.07241444088401987,0,2.0,0.38254502554078273,0,4.0,0.8177279055830015,0,0.0,0.9622112494508874,36,2946.0,0.0745733392174579,0,0.0,1.0,152,16671.0
200.0,147,17013.0,71.18410041841004,4.099854879669777,239,36,4134.0,0.09656909693651397,0,8.0,0.646414498850632,0,0.0,0.9407643126979064,2,40.0,0.5277647323843991,36,4987.0,0.09274257418521656,0,4.0,0.46083512324042625,0,0.0,0.774143781398032,0,2.0,0.8307265525485453,0,0.0,0.5951668657820132,1,58.0,0.7658208181600481,36,4982.0,0.09751246033135433,0,4.0,0.9064155195194682,0,0.0,0.7323063592876817,0,0.0,0.9522086772052472,36,3126.0,0.07363033310705581,0,0.0,1.0,147,17345.0
